Source,Name,"Main Phone","Main Email",Website,"Website Valid","Email extension",Linkedin,Instagram,"Facebook X (formerly Twitter)",Pinterest,TikTok,Youtube,Mission,"Veteran Owned Business Y/N","Is certified Veteran Owned Business Y/N","Is Veteran Service Organization Y/N","Is VA or GOV Organization Y/N","VA or GOV Type","VA or GOV Subtype","Service Area","Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes,Owner,"Owner Phone","Owner Email"
careeronestop.org,,507-333-2088,careerforce.faribault@state.mn.us,https://www.careerforcemn.com/faribault,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"201 South Lyndale Avenue",,,,55021-5758,"United States",,,"S1; Faribo Town Square","8:00am - 4:30pm Mon-Thur Drop in, Fri appointment only",1085.html,,
careeronestop.org,,218-739-7560,careerforce.fergusfalls@state.mn.us,https://www.careerforcemn.com/fergusfalls,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1414 College Way",,,,56537,"United States",,,"Suite L180","8:00am - 4:30pm",1086.html,,
careeronestop.org,,651-275-7265,careerforce.forestlake@state.mn.us,https://www.careerforcemn.com/forestlake,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"19955 Forest Road North",,,,55025-9733,"United States",Minnesota,,"Forest Lake","M-F 8am - 4:30 pm",1087.html,,
careeronestop.org,,218-327-6760,careerforce.grandrapids@state.mn.us,https://www.careerforcemn.com/grandrapids,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1215 SE 2nd Avenue",,,,55744-3982,"United States",,,"Itasca Resource Center","8:00am - 4:30pm",1088.html,,
careeronestop.org,,218-231-8590,careerforce.hibbing@state.mn.us,https://www.careerforcemn.com/hibbing,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3920 13th Avenue East",,,,55746-3675,"United States",Minnesota,,Hibbing,"M-F 8:00am - 4:30pm",1089.html,,
careeronestop.org,,501-745-8485,ronda@wrpdd.org,https://dws.arkansas.gov/workforce-services/arkansas-workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1396 Hwy 65",,,,72031,"United States",,,"Room 173","1st &amp; 3rd Tuesday, 11:00am - 2:00pm",109.html,,
careeronestop.org,,320-587-4740,careerforce.hutchinson@state.mn.us,https://www.careerforcemn.com/hutchinson,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2 Century Avenue Southeast",,,,55350-0550,"United States",Minnesota,,Hutchinson,"8:00am - 4:30pm, Monday - Friday",1090.html,,
careeronestop.org,,218-735-6171,careerforce.internationalfalls@state.mn.us,https://www.careerforcemn.com/internationalfalls,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"401 4th St",,,,56649,"United States",Minnesota,,"International Falls","M-F 8:00am- 4:30pm; Open to the Public for Walk-In Services; Tuesday â€“ Thursday, 11:00 a.m. â€“ 2:00 p.m.",1091.html,,
careeronestop.org,,507-512-6205,ddyke@wdimn.org,https://workforcedevelopmentinc.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"504 South Mantorville Avenue",,,,55944,"United States",,,"Suite 4","Monday - Friday 8:00am - 4:30pm",1092.html,,
careeronestop.org,,320-593-1056,careerforce.litchfield@state.mn.us,https://www.careerforcemn.com/litchfield,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"114 North Holcomb Ave",,,,55355-2273,"United States",,,"Suite 170; Meeker County Family Services Building","8:00am - 4:30pm Closed 12-1pm Mon-Thur; Office is closed on Friday",1093.html,,
careeronestop.org,,320-232-2000,careerforce.littlefalls@state.mn.us,https://www.careerforcemn.com/littlefalls,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"609 13th Ave NE",,,,56345,"United States",,,G,"8:00am - 4:30pm",1094.html,,
careeronestop.org,,507-344-2622,careerforce.mankato@state.mn.us,https://www.careerforcemn.com/mankato,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"12 Civic Center Plaza",,,,56001-7796,"United States",,,"Suite 1600A","8:00am - 4:30pm",1095.html,,
careeronestop.org,,507-476-4040,careerforce.marshall@state.mn.us,https://www.careerforcemn.com/marshall,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"607 West Main Street",,,,56258,"United States",,,"Third Floor","8:00am - 4:30pm",1096.html,,
careeronestop.org,,612-299-7200,careerforce.minneapolisnorth@state.mn.us,https://www.careerforcemn.com/minneapolisnorth,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"800 West Broadway Avenue",,,,55411,"United States",Minnesota,,Minneapolis,"M - F 8:00am - 4:30pm",1097.html,,
careeronestop.org,,651-539-4410,careerforce.minneapolissouth@state.mn.us,https://www.careerforcemn.com/minneapolissouth,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"777 East Lake Street",,,,55407-1546,"United States",Minnesota,,Minneapolis,"M- F 8:00am - 4:30pm",1098.html,,
careeronestop.org,,320-269-5561,careerforce.montevideo@state.mn.us,https://www.careerforcemn.com/montevideo,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"202 North 1st Street",,,,56265,"United States",,,"Suite 100","8:00am - 4:30pm M-F",1099.html,,
careeronestop.org,,256-355-0142,decatur@alcc.alabama.gov.,https://www.northalabamaworks.com/career-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1819 Bassett Avenue, South East",,,,35601,"United States",Alabama,,Decatur,"7:45am-4:45pm Mon-Fri",11.html,,
careeronestop.org,,501-730-9894,Dale.Olivo@arkansas.gov,https://www.workforcear.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1500 North Museum Road",,,,72032,"United States",,,"Suite 111","8:00am to 4:30pm Monday - Friday",110.html,,
careeronestop.org,,763-271-3700,careerforce.monticello@state.mn.us,https://www.careerforcemn.com/monticello,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"406 East 7th Street",,,,55362,"United States",,,"PO Box 720","8:00am - 4:30pm M-F",1100.html,,
careeronestop.org,,"218-287-5060 careerforce.moorhead@state.mn.us",careerforce.moorhead@state.mn.us,https://www.careerforcemn.com/moorhead,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"715 11th Street N",,,,56560,"United States",,,"Suite 302","M-F 8:00am - 4:30pm",1101.html,,
careeronestop.org,,507-508-4041,careerforce.newulm@state.mn.us,https://www.careerforcemn.com/newulm,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1618 South Broadway",,,,56073-3756,"United States",,,"Suite 203","Monday-Friday 8:00am - 4:30pm",1102.html,,
careeronestop.org,,507-431-3904,careerforce.owatonna@state.mn.us,https://workforcedevelopmentinc.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1850 Austin Road",,,,55060,"United States",,,"Suite 102","Monday - Friday 8:00am - 4:30pm",1103.html,,
careeronestop.org,,507-765-2476,hello@wdimn.org,https://workforcedevelopmentinc.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"100 South Main Street",,,,55965,"United States",,,"PO Box 395","Monday- Friday 8:00am-4:30pm",1104.html,,
careeronestop.org,,651-385-6402,careerforce.redwing@state.mn.us,https://www.careerforcemn.com/redwing,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"308 Pioneer Road",,,,55066-0033,"United States",,,"Suite 106","M-F 8:00am - 4:30pm",1105.html,,
careeronestop.org,,507-292-5152,careerforce.rochester@state.mn.us,https://www.careerforcemn.com/rochester,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2070 College View Rd E",,,,55904,"United States",Minnesota,,Rochester,"8:00 am -4:30 am",1106.html,,
careeronestop.org,,218-463-2233,careerforce.roseau@state.mn.us,https://www.careerforcemn.com/roseau,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"121 Center St E",,,,56751,"United States",,,"Suite 202","Monday - Friday, 8:00 a.m. to 4:30 p.m.",1107.html,,
careeronestop.org,,952-496-8310,careerforce.shakopee@state.mn.us,https://www.careerforcemn.com/shakopee,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"200 Fourth Avenue West",,,,55379,"United States",,,GW-200,"Monday - Friday, 9:00am - 4:00pm",1108.html,,
careeronestop.org,,320-308-5320,careerforce.saintcloud@state.mn.us,https://www.careerforcemn.com/saintcloud,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1542 Northway Dr.",,,,56303,"United States",,,"Door 2","M-F 8:00am - 4:30pm",1109.html,,
careeronestop.org,,870-619-4737,laura.norrell@southeastarkansas.org,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"304 North Alabama",,,,71635,"United States",,,"PO Box 1220","Monday - Thursday 8:00 am to 4:30 pm, Friday 8:00 am to 12:00 pm",111.html,,
careeronestop.org,,651-539-4100,careerforce.saintpaul@state.mn.us,https://www.careerforcemn.com/saintpaul,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"540 Fairview Ave North",,,,55104,"United States",,,"Suite 103","8:00am - 4:30pm, Monday - Friday",1110.html,,
careeronestop.org,,218-683-8060,careerforce.thiefriverfalls@state.mn.us,https://www.careerforcemn.com/thiefriverfalls,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1301 Highway 1 E",,,,56701-2500,"United States",Minnesota,,"Thief River Falls","M -F 8:00 am - 4:30 pm",1111.html,,
careeronestop.org,,218-735-3740,careerforce.virginia@state.mn.us,https://www.careerforcemn.com/virginia,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"820 9th Street North",,,,55792-2345,"United States",,,"Ste 250","M-F 8:00am - 4:30pm",1112.html,,
careeronestop.org,,651-565-2635,hello@wdimn.org,https://workforcedevelopmentinc.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"329 Hiawatha Dr E",,,,55981,"United States",Minnesota,,Wabasha,"Monday - Thursday 8:00 a.m. - 4:30 p.m.",1113.html,,
careeronestop.org,,218-631-7660,careerforce.wadena@state.mn.us,https://www.careerforcemn.com/wadena,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"124 1st Street SE",,,,56482-0643,"United States",,,"Suite 2","M-F 8:00am - 4:30pm",1114.html,,
careeronestop.org,,651-554-5955,careerforce.westsaintpaul@state.mn.us,https://www.careerforcemn.com/westsaintpaul,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1 Mendota Road West",,,,55118-4768,"United States",,,"Suite 170","M-F 8-12 p.m. and 1-4:30 p.m.",1115.html,,
careeronestop.org,,320-441-6590,careerforce.willmar@state.mn.us,https://www.careerforcemn.com/willmar,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2200 23rd Street North East",,,,56201-9423,"United States",,,"Suite 2040; Kandiyohi County Health and Human Services Building","8:00am - 4:30pm, Monday - Friday",1116.html,,
careeronestop.org,,507-205-6060,careerforce.winona@state.mn.us,https://www.careerforcemn.com/winona,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1250 Homer Rd",,,,55987-4842,"United States",,,"Suite 200; Minnesota State College Southeast","Mon - Tues 8am to 4pm, Wed â€“ Fri by appointment only",1117.html,,
careeronestop.org,,651-275-8650,careerforce.woodbury@state.mn.us,https://www.careerforcemn.com/woodbury,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2150 Radio Drive",,,,55125,"United States",Minnesota,,Woodbury,"M-F 8am-4:30pm",1118.html,,
careeronestop.org,,507-295-5020,careerforce.worthington@state.mn.us,https://www.careerforcemn.com/worthington,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"318 - 9th Street",,,,56187,"United States",,,"PO Box 816","8:00am - 4:30pm M-F",1119.html,,
careeronestop.org,,870-862-6456,,https://dws.arkansas.gov/workforce-services/arkansas-workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"708 West Faulkner",,,,71730,"United States",,,"PO Box 2038","8:00am to 4:30pm Monday to Friday",112.html,,
careeronestop.org,,662-256-2618,amoryjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/amory-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1619 Highland Drive (Highway 25)",,,,38821,"United States",,,"PO Box 415","Mon. - Fri. 8:00 a.m. - 5:00 p.m. -  Closed 4:00 p.m. Wed. - Closed 12:00 p.m. - 1:00 p.m. Daily",1120.html,,
careeronestop.org,,662-360-1236,batesvillejobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/batesville-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"325 Lakewood Dr",,,,38606,"United States",,,"The ConCourse;  PO Box 1511","Mon. - Fri. 8:00am - 4:30pm - Closed Wed. 4:00pm",1121.html,,
careeronestop.org,,662-842-4371,tupelojobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/tupelo-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3200 Adams Farm Road",,,,38826,"United States",,,"Suite 200","Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wed. 4:00 p.m.",1122.html,,
careeronestop.org,,601-833-3511,brookhavenjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/brookhaven-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"545 Brookway Boulevard",,,,39601,"United States",,,"PO Box 790","Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wed. 4:00 p.m.",1123.html,,
careeronestop.org,,662-851-4192,marshalljobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/marshall-county-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"4700 Cayce Rd.",,,,38611,"United States",Mississippi,,Byhalia,"Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Close @ 4 pm Wed.",1124.html,,
careeronestop.org,,601-267-9282,carthagejobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/carthage-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"202 C.O. Brooks Street",,,,39051,"United States",Mississippi,,Carthage,"Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wed. 4:00 p.m.",1125.html,,
careeronestop.org,,662-624-9001,clarksdalejobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/clarksdale-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"236 Sharkey Avenue",,,,38614,"United States",,,"3rd Floor; PO Box 640","Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wednesday. 4:00 p.m.",1126.html,,
careeronestop.org,,662-843-2704,fgraham@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/cleveland-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"119 North Commerce Avenue",,,,38732,"United States",,,"PO Box 1750","Mon. - Fri. 8:00 a.m. - 5:00 p.m. Closed 4:00 p.m. Wed.",1127.html,,
careeronestop.org,,601-736-2628,Columbiajobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/columbia-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1111 US Highway 98",,,,39429,"United States",,,"Suite A","Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wed. 4:00 p.m.",1128.html,,
careeronestop.org,,"662-696-2336, 662-696-2332",corinthjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/corinth-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2759 South Harper Road",,,,38834,"United States",Mississippi,,Corinth,"Mon-Tue-Thur-Fri  8:00am - 5:00pm, Wed 8:00am-4:00pm",1129.html,,
careeronestop.org,,479-521-5730,sharon.hopper@arkansas.gov,https://nwaedd.org/workforce-development/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2153 East Joyce Boulevard",,,,72701,"United States",,,"Suite 201","8:00am to 4:30pm Monday - Friday",113.html,,
careeronestop.org,,601-469-2851,forestjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/forest-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"536 Deer Field Drive",,,,39074,"United States",Mississippi,,Forest,"Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wed. 4:00 p.m.",1130.html,,
careeronestop.org,,662-332-8101,greenvillejobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/greenville-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1746 Highway 1 Suite C",,,,38701,"United States",Mississippi,,Greenville,"Monday - Friday 8:00 a.m. - 5:00 p.m. - Closed Wednesday at 4:00 p.m.",1131.html,,
careeronestop.org,,662-459-4600,greenwoodjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/greenwood-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"812 West Park Ave.",,,,38930,"United States",,,"PO Box 554","Mon. - Fri. 8:00 a.m. - 5:00 p.m. Closed Wed.. 4:00 p.m.",1132.html,,
careeronestop.org,,662-226-2911,grenadajobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/greenwood-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1229-A Sunset Drive",,,,38901,"United States",Mississippi,,Grenada,"Mon. - Fri. 8:00am - 5:00pm - Closed Wed. 4:00pm",1133.html,,
careeronestop.org,,228-897-6900,gulfportjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/gulfport-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"10162 Southpark Drive",,,,39503,"United States",,,"PO Box 2849","8:00am-5:00pm,-Mon,Tues,Thurs,Fri, (8:00-4:00 Wed)",1134.html,,
careeronestop.org,,601-584-1202,hattiesburgjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/hattiesburg-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1911 Arcadia Street",,,,39401,"United States",Mississippi,,Hattiesburg,"Monday - Friday 8:00 AM - 5:00 PM- Closed - Wed  4:00 PM",1135.html,,
careeronestop.org,,662-407-1219,houstonjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/houston-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"210 South Monroe Street",,,,38851,"United States",Mississippi,,Houston,"Mon-Fri 8am-4:30pm; Closed daily 12pm-1pm",1136.html,,
careeronestop.org,,662-887-2502,indianolajobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/indianola-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"226 North Martin Luther King Drive",,,,38751,"United States",,,"PO Box 963","Mon. - Fri. 8:00am - 5:00pm - Closed Wed. 4:00pm",1137.html,,
careeronestop.org,,662-423-9231,iukajobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1107 Maria Lane",,,,38852,"United States",Mississippi,,Iuka,"Tuesday &amp; Thursday only from 8:00 AM - 5:00 PM",1138.html,,
careeronestop.org,,601-414-7796,jacksonjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/jackson-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3925 Sunset Drive",,,,39213,"United States",Mississippi,,Jackson,"Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wed. 4:00 p.m.",1139.html,,
careeronestop.org,,870-633-2900,alice.williford@arkansas.gov,https://dws.arkansas.gov/workforce-services/arkansas-workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1700 New Castle Rd",,,,72235,"United States",Arkansas,,"Forrest City","8:00am to 4:30pm, Monday to Friday",114.html,,
careeronestop.org,,601-399-4000,Laureljobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/laurel-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"Highway 15 North",,,,39440,"United States",,,"2139 Suite D","Mon. - Fri. 8:00 a.m. - 5:00 p.m. - Closed Wed. 4:00 p.m.",1140.html,,
careeronestop.org,,662-834-2426,lexingtonjobcenter@mdes.ms.gov,https://mdes.ms.gov/win-job-centers/lexington-win-job-center/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"303 Yazoo Street",,,,39095,"United States",,,"PO Box 385","Tuesday  8:00am-5:00pm, closed 12pm-1pm",1141.html,,
