PNuid_NLidu,,Province,,Name_en
Canada,,AB,,"Eden Valley"
Canada,,AB,,"Marten Beach"
Canada,,AB,,"West Bragg Creek"
Canada,,AB,,"Kayton Estates"
Canada,,AB,,Manola
Canada,,AB,,Draper
Canada,,AB,,Janvier
Canada,,AB,,"Lake McGregor Country Estates"
Canada,,AB,,"Kananaskis Village"
Canada,,AB,,"Heart River"
Canada,,AB,,Cynthia
Canada,,AB,,"La Corey"
Canada,,AB,,"Triple Diamond RV Park"
Canada,,AB,,Orion
Canada,,AB,,Tangent
Canada,,AB,,Marie-Reine
Canada,,AB,,Calais
Canada,,AB,,"Sturgeon Heights"
Canada,,AB,,Peoria
Canada,,AB,,"Little Smokey"
Canada,,AB,,"Hilliard's Bay Estates"
Canada,,AB,,Mitsue
Canada,,AB,," Saunders"
Canada,,AB,,Horburg
Canada,,BC,,Roosville
Canada,,BC,,Grasmere
Canada,,BC,,"Baynes Lake"
Canada,,BC,,Elko
Canada,,BC,,Jaffray
Canada,,BC,,Wardner
Canada,,BC,,"Bull River"
Canada,,BC,,Mayook
Canada,,BC,,Cranbrook
Canada,,BC,,Cokato
Canada,,BC,,Fernie
Canada,,BC,,Hosmer
Canada,,BC,,Sparwood
Canada,,BC,,Elkford
Canada,,BC,,Moyie
Canada,,BC,,Yahk
Canada,,BC,,Kitchener
Canada,,BC,,Creston
Canada,,BC,,Wynndel
Canada,,BC,,Lister
Canada,,BC,,Canyon
Canada,,BC,,Huscroft
Canada,,BC,,"Crawford Bay"
Canada,,BC,,Balfour
Canada,,BC,,Procter
Canada,,BC,,Harrop
Canada,,BC,,Riondel
Canada,,BC,,Ymir
Canada,,BC,,"Six Mile"
Canada,,BC,,"Ainsworth Hot Springs"
Canada,,BC,,Nelson
Canada,,BC,,Winlaw
Canada,,BC,,Slocan
Canada,,BC,,Silverton
Canada,,BC,,"New Denver"
Canada,,BC,,Salmo
Canada,,BC,,Fruitvale
Canada,,BC,,Montrose
Canada,,BC,,Trail
Canada,,BC,,Warfield
Canada,,BC,,Rossland
Canada,,BC,,Genelle
Canada,,BC,,Ootischenia
Canada,,BC,,Castlegar
Canada,,BC,,"Blueberry Creek"
Canada,,BC,,Kinnaird
Canada,,BC,,Raspberry
Canada,,BC,,Robson
Canada,,BC,,Glade
Canada,,BC,,Shoreacres
Canada,,BC,,"Bonnington Falls"
Canada,,BC,,Krestova
Canada,,BC,,Taghum
Canada,,BC,,Brilliant
Canada,,BC,,Glenmerry
Canada,,BC,,Sunningdale
Canada,,BC,,"Park Siding"
Canada,,BC,,"Christina Lake"
Canada,,BC,,"Grand Forks"
Canada,,BC,,Sion
Canada,,BC,,Niagara
Canada,,BC,,Greenwood
Canada,,BC,,Midway
Canada,,BC,,"Rock Creek"
Canada,,BC,,Bridesville
Canada,,BC,,"Mount Baldy"
Canada,,BC,,Osoyoos
Canada,,BC,,Cawston
Canada,,BC,,Oliver
Canada,,BC,,Willowbrook
Canada,,BC,,Keremeos
Canada,,BC,,Hedley
Canada,,BC,,"Apex Mountain"
Canada,,BC,,Penticton
Canada,,BC,,Kaleden
Canada,,BC,,Kimberley
Canada,,BC,,Wycliffe
Canada,,BC,,"Fort Steele"
Canada,,BC,,"St. Mary's"
Canada,,BC,,Marysville
Canada,,BC,,Wasa
Canada,,BC,,"Canal Flats"
Canada,,BC,,Kaslo
Canada,,BC,,"Fairmont Hot Springs"
Canada,,BC,,?Akisq'nuk
Canada,,BC,,Windermere
Canada,,BC,,Invermere
Canada,,BC,,Wilmer
Canada,,BC,,Panorama
Canada,,BC,,"Radium Hot Springs"
Canada,,BC,,Edgewater
Canada,,BC,,"Meadow Creek"
Canada,,BC,,"Cooper Creek"
Canada,,BC,,Lardeau
Canada,,BC,,Hills
Canada,,BC,,Burton
Canada,,BC,,Nakusp
Canada,,BC,,Fauquier
Canada,,BC,,Edgewood
Canada,,BC,,Kuskonook
Canada,,BC,,Sanca
Canada,,BC,,Boswell
Canada,,BC,,Nelway
Canada,,BC,,Paterson
Canada,,BC,,Cascade
Canada,,BC,,Gilpin
Canada,,BC,,"Kettle Valley"
Canada,,BC,,"Okanagan Falls"
Canada,,BC,,Olalla
Canada,,BC,,Princeton
Canada,,BC,,"Manning Park"
Canada,,BC,,Eastgate
Canada,,BC,,"Sunshine Valley"
Canada,,BC,,"Hemlock Valley"
Canada,,BC,,Hope
Canada,,BC,,Laidlaw
Canada,,BC,,"Ruby Creek"
Canada,,BC,,"Harrison Hot Springs"
Canada,,BC,,"Silver Creek"
Canada,,BC,,Haig
Canada,,BC,,Agassiz
Canada,,BC,,"Harrison Mills"
Canada,,BC,,"West Popkum"
Canada,,BC,,Popkum
Canada,,BC,,Rosedale
Canada,,BC,,Chilliwack
Canada,,BC,,Sardis
Canada,,BC,,Promontory
Canada,,BC,,"Cultus Lake"
Canada,,BC,,"Vedder Crossing"
Canada,,BC,,"Lindell Beach"
Canada,,BC,,"Slesse Park"
Canada,,BC,,Yarrow
Canada,,BC,,Abbotsford
Canada,,BC,,Matsqui
Canada,,BC,,Huntingdon
Canada,,BC,,Aberdeen
Canada,,BC,,Clearbrook
Canada,,BC,,Aldergrove
Canada,,BC,,Matsqui
Canada,,BC,,Mission
Canada,,BC,,Murrayville
Canada,,BC,,Langley
Canada,,BC,,"White Rock"
Canada,,BC,,Brookswood
Canada,,BC,,"Fern Ridge"
Canada,,BC,,"Walnut Grove"
Canada,,BC,,"Fort Langley"
Canada,,BC,,Douglas
Canada,,BC,,"South Surrey"
Canada,,BC,,Cloverdale
Canada,,BC,,Tsawwassen
Canada,,BC,,"North Delta"
Canada,,BC,,Ladner
Canada,,BC,,Richmond
Canada,,BC,,"Leq' a: mel"
Canada,,BC,,"Leq' a: mel"
Canada,,BC,,"Lake Errock"
Canada,,BC,,Durieu
Canada,,BC,,"Hatzic Island"
Canada,,BC,,"Baker Trails"
Canada,,BC,,"Bell Acres"
Canada,,BC,,"University Hill"
Canada,,BC,,Vancouver
Canada,,BC,,Burnaby
Canada,,BC,,"New Westminster"
Canada,,BC,,"Port Moody"
Canada,,BC,,Belcarra
Canada,,BC,,"North Vancouver"
Canada,,BC,,Anmore
Canada,,BC,,Pleasantside
Canada,,BC,,"Port Coquitlam"
Canada,,BC,,Coquitlam
Canada,,BC,,Surrey
Canada,,BC,,"Lynn Valley"
Canada,,BC,,"Deep Cove"
Canada,,BC,,Delbrook
Canada,,BC,,"Seymour Heights"
Canada,,BC,,Dundarave
Canada,,BC,,Hollyburn
Canada,,BC,,Caulfeild
Canada,,BC,,Westmount
Canada,,BC,,"Lions Bay"
Canada,,BC,,"Pitt Meadows"
Canada,,BC,,"Maple Ridge"
Canada,,BC,,Coalmont
Canada,,BC,,Tulameen
Canada,,BC,,Summerland
Canada,,BC,,Naramata
Canada,,BC,,Peachland
Canada,,BC,,Kelowna
Canada,,BC,,Westside
Canada,,BC,,Glenrosa
Canada,,BC,,Westbank
Canada,,BC,,"Okanagan Mission"
Canada,,BC,,Braeloch
Canada,,BC,,Ellison
Canada,,BC,,Rutland
Canada,,BC,,Beaverdell
Canada,,BC,,Carmi
Canada,,BC,,Okanagan
Canada,,BC,,Winfield
Canada,,BC,,Woodsdale
Canada,,BC,,"Okanagan Centre"
Canada,,BC,,Oyama
Canada,,BC,,Lumby
Canada,,BC,,Lavington
Canada,,BC,,"Blue Springs"
Canada,,BC,,"Shuswap Falls"
Canada,,BC,,"Silver Star"
Canada,,BC,,Cherryville
Canada,,BC,,"Big White"
Canada,,BC,,Squamish
Canada,,BC,,Squamish
Canada,,BC,,Squamish
Canada,,BC,,Brackendale
Canada,,BC,,"Garibaldi Highlands"
Canada,,BC,,Squamish
Canada,,BC,,Whistler
Canada,,BC,,"Alpine Meadows"
Canada,,BC,,"Whistler Creek"
Canada,,BC,,Pemberton
Canada,,BC,,"Mount Currie"
Canada,,BC,,Birken
Canada,,BC,,D'Arcy
Canada,,BC,,"Pemberton Meadows"
Canada,,BC,,Ogden
Canada,,BC,,"Gold Bridge"
Canada,,BC,,"Horseshoe Bay"
Canada,,BC,,"Snug Cove"
Canada,,BC,,"Gambier Harbour"
Canada,,BC,,"New Brighton"
Canada,,BC,,Gibsons
Canada,,BC,,"Williamsons Landing"
Canada,,BC,,Langdale
Canada,,BC,,"Roberts Creek"
Canada,,BC,,Sechelt
Canada,,BC,,"Wilson Creek"
Canada,,BC,,"Davis Bay"
Canada,,BC,,"Selma Park"
Canada,,BC,,"Welcome Beach"
Canada,,BC,,"Halfmoon Bay"
Canada,,BC,,"Secret Cove"
Canada,,BC,,"Madeira Park"
Canada,,BC,,"Pope Landing"
Canada,,BC,,"Donnely Landing"
Canada,,BC,,"Garden Bay"
Canada,,BC,,"Gillies Bay"
Canada,,BC,,Stillwater
Canada,,BC,,"Marshall School Junction"
Canada,,BC,,"Van Anda"
Canada,,BC,,"Lang Bay"
Canada,,BC,,"Brew Bay"
Canada,,BC,,"Myrtle Point"
Canada,,BC,,"Barney's Bar"
Canada,,BC,,Pinetree
Canada,,BC,,"Black Point"
Canada,,BC,,Lasqueti
Canada,,BC,,"Earls Cove"
Canada,,BC,,Egmont
Canada,,BC,,Tuwanek
Canada,,BC,,"Saltery Bay"
Canada,,BC,,"Powell River"
Canada,,BC,,Wildwood
Canada,,BC,,Westview
Canada,,BC,,Cranberry
Canada,,BC,,Lund
Canada,,BC,,Malibu
Canada,,BC,,Garibaldi
Canada,,BC,,"Mansons Landing"
Canada,,BC,,Whaletown
Canada,,BC,,"Read Island"
Canada,,BC,,Samahquam
Canada,,BC,,Tipella
Canada,,BC,,"Bear Creek"
Canada,,BC,,"Silver River"
Canada,,BC,,"Dogwood Valley"
Canada,,BC,,Squeah
Canada,,BC,,Yale
Canada,,BC,,Spuzzum
Canada,,BC,,"North Bend"
Canada,,BC,,"Boston Bar"
Canada,,BC,,Lytton
Canada,,BC,,Lytton
Canada,,BC,,"Lower Nicola"
Canada,,BC,,Merritt
Canada,,BC,,Lytton
Canada,,BC,,Lillooet
Canada,,BC,,"South Shalalth"
Canada,,BC,,"Seton Portage"
Canada,,BC,,"Mission No. 5 (Tsal'alh)"
Canada,,BC,,Ts'kw'aylaxw
Canada,,BC,,"Upper Hat Creek 1 (Bonaparte)"
Canada,,BC,,"Lower Hat Creek 2 (Bonaparte)"
Canada,,BC,,Moha
Canada,,BC,,Lytton
Canada,,BC,,T'it'q'et
Canada,,BC,,Clinton
Canada,,BC,,Chasm
Canada,,BC,,"70 Mile House"
Canada,,BC,,"Cache Creek"
Canada,,BC,,Ashcroft
Canada,,BC,,"Boston Flats"
Canada,,BC,,Walhachin
Canada,,BC,,"Spences Bridge"
Canada,,BC,,"Logan Lake"
Canada,,BC,,Coldwater
Canada,,BC,,Brookmere
Canada,,BC,,"Allison Lake"
Canada,,BC,,Bankeir
Canada,,BC,,"Upper Nicola"
Canada,,BC,,Vernon
Canada,,BC,,Coldstream
Canada,,BC,,Okanagan
Canada,,BC,,"Killiney Beach"
Canada,,BC,,Fintry
Canada,,BC,,"Wilson Landing"
Canada,,BC,,Nahun
Canada,,BC,,Caesars
Canada,,BC,,"Traders Cove"
Canada,,BC,,Kedleston
Canada,,BC,,Okanagan
Canada,,BC,,Armstrong
Canada,,BC,,Enderby
Canada,,BC,,Okanagan
Canada,,BC,,Glenemma
Canada,,BC,,Hullcar
Canada,,BC,,"Ashton Creek"
Canada,,BC,,"Yankee Flats"
Canada,,BC,,"Silver Creek"
Canada,,BC,,Falkland
Canada,,BC,,Grindrod
Canada,,BC,,Ranchero
Canada,,BC,,"Deep Creek"
Canada,,BC,,"Six Mile Point"
Canada,,BC,,Mara
Canada,,BC,,Annis
Canada,,BC,,Sicamous
Canada,,BC,,"Salmon Arm"
Canada,,BC,,Canoe
Canada,,BC,,Sunnybrae
Canada,,BC,,Tappen
Canada,,BC,,"Adams Lake"
Canada,,BC,,"Monte Lake"
Canada,,BC,,Westwold
Canada,,BC,,Holmwood
Canada,,BC,,"Duck Range"
Canada,,BC,,"Martin Prairie"
Canada,,BC,,Pritchard
Canada,,BC,,Shuswap
Canada,,BC,,Chase
Canada,,BC,,Malakwa
Canada,,BC,,Solsqua
Canada,,BC,,"Blind Bay"
Canada,,BC,,Revelstoke
Canada,,BC,,Kingfisher
Canada,,BC,,"Seymour Arm"
Canada,,BC,,"Canyon Hot Springs"
Canada,,BC,,"Rogers Pass"
Canada,,BC,,Blaeberry
Canada,,BC,,Donald
Canada,,BC,,Golden
Canada,,BC,,Nicholson
Canada,,BC,,Parson
Canada,,BC,,Harrogate
Canada,,BC,,Spillimacheen
Canada,,BC,,Brisco
Canada,,BC,,"Dry Gulch"
Canada,,BC,,Field
Canada,,BC,,"Shelter Bay"
Canada,,BC,,Galena
Canada,,BC,,"Galena Bay"
Canada,,BC,,Beaton
Canada,,BC,,"Trout Lake"
Canada,,BC,,Ferguson
Canada,,BC,,Brouse
Canada,,BC,,"Carrolls Landing"
Canada,,BC,,Rosebery
Canada,,BC,,Howser
Canada,,BC,,Crowsnest
Canada,,BC,,Skookumchuck
Canada,,BC,,Balmoral
Canada,,BC,,"Notch Hill"
Canada,,BC,,Sorrento
Canada,,BC,,"Scotch Creek"
Canada,,BC,,Celista
Canada,,BC,,Anglemont
Canada,,BC,,"Magna Bay"
Canada,,BC,,"Eagle Bay"
Canada,,BC,,"White Lake"
Canada,,BC,,"Lee Creek"
Canada,,BC,,"Pinantan Lake"
Canada,,BC,,"Monte Creek"
Canada,,BC,,"Campbell Creek"
Canada,,BC,,Dallas
Canada,,BC,,Barnhartvale
Canada,,BC,,Valleyview
Canada,,BC,,Kamloops
Canada,,BC,,Rayleigh
Canada,,BC,,Westsyde
Canada,,BC,,"Heffley Creek"
Canada,,BC,,"Sun Peaks"
Canada,,BC,,Tranquille
Canada,,BC,,Savona
Canada,,BC,,"Cherry Creek"
Canada,,BC,,"Hustalen 1 (Adams Lake)"
Canada,,BC,,"Lac Le Jeune"
Canada,,BC,,"Stump Lake"
Canada,,BC,,"Douglas Lake"
Canada,,BC,,"Black Pines"
Canada,,BC,,Cahilty
Canada,,BC,,McLure
Canada,,BC,,"Louis Creek"
Canada,,BC,,Barriere
Canada,,BC,,"Chinook Cove"
Canada,,BC,,Simpcw
Canada,,BC,,Darfield
Canada,,BC,,"Little Fort"
Canada,,BC,,Clearwater
Canada,,BC,,Blackpool
Canada,,BC,,"Birch Island"
Canada,,BC,,Vavenby
Canada,,BC,,Avola
Canada,,BC,,"Blue River"
Canada,,BC,,"Mica Creek"
Canada,,BC,,"Summit Lake"
Canada,,BC,,Shoreholme
Canada,,BC,,Albreda
Canada,,BC,,Valemount
Canada,,BC,,Cedarside
Canada,,BC,,"Tête Jaune Cache"
Canada,,BC,,"Mount Robson"
Canada,,BC,,Dunster
Canada,,BC,,McBride
Canada,,BC,,"Crescent Spur"
Canada,,BC,,Loos
Canada,,BC,,"Dome Creek"
Canada,,BC,,Penny
Canada,,BC,,"Sinclair Mills"
Canada,,BC,,"Upper Fraser"
Canada,,BC,,"Aleza Lake"
Canada,,BC,,"Willow River"
Canada,,BC,,Giscome
Canada,,BC,,"Prince George"
Canada,,BC,,Shelley
Canada,,BC,,Foreman
Canada,,BC,,"Bonnet Hill"
Canada,,BC,,Miworth
Canada,,BC,,"Summit Lake"
Canada,,BC,,"Bear Lake"
Canada,,BC,,Buckhorn
Canada,,BC,,Pineview
Canada,,BC,,"Red Rock"
Canada,,BC,,Stoner
Canada,,BC,,Hixon
Canada,,BC,,"Salmon Valley"
Canada,,BC,,Cinema
Canada,,BC,,"Ten Mile Lake"
Canada,,BC,,"Barlow Creek"
Canada,,BC,,Quesnel
Canada,,BC,,"Red Bluff"
Canada,,BC,,"Rich Bar"
Canada,,BC,,"Bouchie Lake"
Canada,,BC,,Cottonwood
Canada,,BC,,Wells
Canada,,BC,,Horsefly
Canada,,BC,,Likely
Canada,,BC,,Hydraulic
Canada,,BC,,"Big Lake Ranch"
Canada,,BC,,"Quesnel Forks"
Canada,,BC,,Kersley
Canada,,BC,,"Gravelle Ferry"
Canada,,BC,,"McLeese Lake"
Canada,,BC,,"Soda Creek"
Canada,,BC,,"Soda Creek"
Canada,,BC,,"Williams Lake"
Canada,,BC,,"150 Mile House"
Canada,,BC,,Esler
Canada,,BC,,"Chilcotin Road Area"
Canada,,BC,,"Dog Creek"
Canada,,BC,,"South Lakeside"
Canada,,BC,,"Pine Valley"
Canada,,BC,,"Fox Mountain"
Canada,,BC,,"Commodore Heights"
Canada,,BC,,Wildwood
Canada,,BC,,Miocene
Canada,,BC,,"Black Creek"
Canada,,BC,,"Dugan Lake"
Canada,,BC,,"Riske Creek"
Canada,,BC,,Springhouse
Canada,,BC,,"St. Joseph Mission"
Canada,,BC,,"141 Mile House"
Canada,,BC,,"Lac la Hache"
Canada,,BC,,"122 Mile House"
Canada,,BC,,Tatton
Canada,,BC,,"108 Mile Ranch"
Canada,,BC,,"105 Mile House"
Canada,,BC,,"103 Mile"
Canada,,BC,,"100 Mile House"
Canada,,BC,,"Buffalo Creek"
Canada,,BC,,Gateway
Canada,,BC,,"Forest Grove"
Canada,,BC,,"Eagle Creek"
Canada,,BC,,"Deka Lake"
Canada,,BC,,"Mahood Falls"
Canada,,BC,,"Canim Lake"
Canada,,BC,,"Imperial Ranchettes"
Canada,,BC,,"Lone Butte"
Canada,,BC,,"Anderson Subdivision"
Canada,,BC,,"93 Mile"
Canada,,BC,,"Roe Lake"
Canada,,BC,,"Bridge Lake"
Canada,,BC,,"Loon Lake"
Canada,,BC,,Vidette
Canada,,BC,,"Criss Creek"
Canada,,BC,,"Dog Creek"
Canada,,BC,,"Canoe Creek"
Canada,,BC,,"Gang Ranch"
Canada,,BC,,"Canoe Creek"
Canada,,BC,,"Big Bar Creek"
Canada,,BC,,Hanceville
Canada,,BC,,"Alexis Creek"
Canada,,BC,,"Tl'etinqox-t'in Government Office"
Canada,,BC,,"Big Creek"
Canada,,BC,,"Chilanko Forks"
Canada,,BC,,Chezacut
Canada,,BC,,"Tatla Lake"
Canada,,BC,,"Kleena Kleene"
Canada,,BC,,Towdystan
Canada,,BC,,Ulkatcho
Canada,,BC,,Ulkatcho
Canada,,BC,,"Nimpo Lake"
Canada,,BC,,"Anahim Lake"
Canada,,BC,,Firvale
Canada,,BC,,Hagensborg
Canada,,BC,,"Bella Coola"
Canada,,BC,,Nazko
Canada,,BC,,Nazko
Canada,,BC,,Blackwater
Canada,,BC,,Punchaw
Canada,,BC,,"Baldy Hughes"
Canada,,BC,,"Ocean Falls"
Canada,,BC,,Shearwater
Canada,,BC,,"Rivers Inlet"
Canada,,BC,,"Goose Bay"
Canada,,BC,,"Good Hope"
Canada,,BC,,"Dawsons Landing"
Canada,,BC,,Wadhams
Canada,,BC,,"Duncanby Landing"
Canada,,BC,,Holberg
Canada,,BC,,"Winter Harbour"
Canada,,BC,,"Mahatta River"
Canada,,BC,,Quatsino
Canada,,BC,,"Coal Harbour"
Canada,,BC,,"Port Hardy"
Canada,,BC,,"Fort Rupert"
Canada,,BC,,"Port McNeill"
Canada,,BC,,Sointula
Canada,,BC,,"Hyde Creek"
Canada,,BC,,"Alert Bay"
Canada,,BC,,"Mitchell Bay"
Canada,,BC,,Yreka
Canada,,BC,,"Rumble Beach"
Canada,,BC,,"Port Alice"
Canada,,BC,,"Sullivan Bay"
Canada,,BC,,"Shawl Bay"
Canada,,BC,,"Thompson Sound"
Canada,,BC,,Woss
Canada,,BC,,"Echo Bay"
Canada,,BC,,"Minstrel Island"
Canada,,BC,,Nimpkish
Canada,,BC,,"Telegraph Cove"
Canada,,BC,,Zeballos
Canada,,BC,,"Ehatis 11 (Ehattesaht)"
Canada,,BC,,"Queens Cove"
Canada,,BC,,Tahsis
Canada,,BC,,Yuquot
Canada,,BC,,Nootka
Canada,,BC,,"Kendrick Camp"
Canada,,BC,,Blowhole
Canada,,BC,,Ceepeecee
Canada,,BC,,Esperanza
Canada,,BC,,"Vernon Lake"
Canada,,BC,,Hesquiat
Canada,,BC,,"Estevan Point"
Canada,,BC,,"Boat Basin"
Canada,,BC,,"Stewardson Inlet"
Canada,,BC,,"Hot Springs Cove"
Canada,,BC,,Marktosis
Canada,,BC,,Tofino
Canada,,BC,,Tla-o-qui-aht
Canada,,BC,,Tla-o-qui-aht
Canada,,BC,,Yarksis
Canada,,BC,,Kakawis
Canada,,BC,,Ucluelet
Canada,,BC,,Ucluelet
Canada,,BC,,Bamfield
Canada,,BC,,Caycuse
Canada,,BC,,"Port Renfrew"
Canada,,BC,,Youbou
Canada,,BC,,"Honeymoon Bay"
Canada,,BC,,"Mesachie Lake"
Canada,,BC,,"Lake Cowichan"
Canada,,BC,,Cowichan
Canada,,BC,,Crofton
Canada,,BC,,Westholme
Canada,,BC,,Chemainus
Canada,,BC,,"River Jordan"
Canada,,BC,,"Chamiss Bay"
Canada,,BC,,"Fair Harbour"
Canada,,BC,,Kimsquit
Canada,,BC,,Namu
Canada,,BC,,"South Bentinck"
Canada,,BC,,"Gold River"
Canada,,BC,,Ehatisaht
Canada,,BC,,"Mooyah Bay"
Canada,,BC,,"Franklin Camp"
Canada,,BC,,Huu-ay-aht
Canada,,BC,,Sarita
Canada,,BC,,Whyac
Canada,,BC,,Clo-oose
Canada,,BC,,Shirley
Canada,,BC,,Sooke
Canada,,BC,,T'Sou-ke
Canada,,BC,,"East Sooke"
Canada,,BC,,Metchosin
Canada,,BC,,"Albert Head"
Canada,,BC,,Colwood
Canada,,BC,,Langford
Canada,,BC,,"Oak Bay"
Canada,,BC,,Saanich
Canada,,BC,,Victoria
Canada,,BC,,"View Royal"
Canada,,BC,,Esquimalt
Canada,,BC,,Highlands
Canada,,BC,,"Brentwood Bay"
Canada,,BC,,"Central Saanich"
Canada,,BC,,Sidney
Canada,,BC,,Saanichton
Canada,,BC,,Ardmore
Canada,,BC,,"Deep Cove"
Canada,,BC,,"North Saanich"
Canada,,BC,,"Swartz Bay"
Canada,,BC,,"Cherry Point"
Canada,,BC,,"Cobble Hill"
Canada,,BC,,"Arbutus Ridge"
Canada,,BC,,"Shawnigan Lake"
Canada,,BC,,"Mill Bay"
Canada,,BC,,Malahat
Canada,,BC,,Saseenos
Canada,,BC,,"Cowichan Bay"
Canada,,BC,,"Cowichan Station"
Canada,,BC,,"Musgrave Landing"
Canada,,BC,,Deerholme
Canada,,BC,,Duncan
Canada,,BC,,"Eagle Heights"
Canada,,BC,,Cowichan
Canada,,BC,,"Maple Bay"
Canada,,BC,,Chemainus
Canada,,BC,,Ganges
Canada,,BC,,"Lighthouse Point"
Canada,,BC,,"Sturdies Bay"
Canada,,BC,,Mayne
Canada,,BC,,"Port Washington"
Canada,,BC,,Saturna
Canada,,BC,,"Fulford Harbour"
Canada,,BC,,Fernwood
Canada,,BC,,Ladysmith
Canada,,BC,,Saltair
Canada,,BC,,Diamond
Canada,,BC,,Chemainus
Canada,,BC,,"South Wellington"
Canada,,BC,,Cassidy
Canada,,BC,,Cedar
Canada,,BC,,Snuneymuxw
Canada,,BC,,Extension
Canada,,BC,,"Cinnabar Valley"
Canada,,BC,,Nanaimo
Canada,,BC,,"Departure Bay"
Canada,,BC,,"East Wellington"
Canada,,BC,,Lantzville
Canada,,BC,,"Nanoose Bay"
Canada,,BC,,"Dolphin Beach"
Canada,,BC,,Parksville
Canada,,BC,,"Englishman River North"
Canada,,BC,,"Qualicum Beach"
Canada,,BC,,"French Creek"
Canada,,BC,,Dashwood
Canada,,BC,,Hilliers
Canada,,BC,,Coombs
Canada,,BC,,Errington
Canada,,BC,,"Whisky Creek"
Canada,,BC,,"Englishman River South"
Canada,,BC,,Dunsmuir
Canada,,BC,,"Qualicum Bay"
Canada,,BC,,Bowser
Canada,,BC,,"Deep Bay"
Canada,,BC,,"Hornby Island"
Canada,,BC,,"Mud Bay"
Canada,,BC,,"Fanny Bay"
Canada,,BC,,"Union Bay"
Canada,,BC,,"Buckley Bay"
Canada,,BC,,Royston
Canada,,BC,,Cumberland
Canada,,BC,,Courtenay
Canada,,BC,,Comox
Canada,,BC,,"Little River"
Canada,,BC,,Lazo
Canada,,BC,,"Denman Island"
Canada,,BC,,"Port Alberni"
Canada,,BC,,"Cherry Creek"
Canada,,BC,,"Sproat Lake"
Canada,,BC,,Grantham
Canada,,BC,,Headquarters
Canada,,BC,,Merville
Canada,,BC,,"Williams Beach"
Canada,,BC,,"Oyster River"
Canada,,BC,,"Saratoga Beach"
Canada,,BC,,"Black Creek"
Canada,,BC,,"Shelter Point"
Canada,,BC,,"Ocean Grove"
Canada,,BC,,"Campbell River"
Canada,,BC,,"Quathiaski Cove"
Canada,,BC,,"Heriot Bay"
Canada,,BC,,Yaculta
Canada,,BC,,Sayward
Canada,,BC,,"Bliss Landing"
Canada,,BC,,"Refuge Cove"
Canada,,BC,,"Brem River"
Canada,,BC,,"Big Bay"
Canada,,BC,,"Granite Bay"
Canada,,BC,,"Bold Point"
Canada,,BC,,"Elk Bay"
Canada,,BC,,"Rock Bay"
Canada,,BC,,Bloedel
Canada,,BC,,Matilpi
Canada,,BC,,"Port Neville"
Canada,,BC,,"Blind Channel"
Canada,,BC,,"Surge Narrows"
Canada,,BC,,Seaford
Canada,,BC,,"Tatlayoko Lake"
Canada,,BC,,"Nemaiah Valley"
Canada,,BC,,"Xeni Gwet'in"
Canada,,BC,,Vanderhoof
Canada,,BC,,"Nukko Lake"
Canada,,BC,,"Fort Fraser"
Canada,,BC,,"Fraser Lake"
Canada,,BC,,Tintagel
Canada,,BC,,"Burns Lake"
Canada,,BC,,Endako
Canada,,BC,,"Decker Lake"
Canada,,BC,,"Broman Lake"
Canada,,BC,,Topley
Canada,,BC,,Wiley
Canada,,BC,,Perow
Canada,,BC,,Houston
Canada,,BC,,Granisle
Canada,,BC,,"Lake Babine"
Canada,,BC,,"Topley Landing"
Canada,,BC,,"Smithers Landing"
Canada,,BC,,"Old Fort"
Canada,,BC,,"Fort Babine"
Canada,,BC,,Mackenzie
Canada,,BC,,"Fort St. James"
Canada,,BC,,"Pinchi Lake"
Canada,,BC,,Pinchi
Canada,,BC,,Mapes
Canada,,BC,,Tachie
Canada,,BC,,Southbank
Canada,,BC,,Danskin
Canada,,BC,,"Grassy Plains"
Canada,,BC,,"François Lake"
Canada,,BC,,"Tchesinkut Lake"
Canada,,BC,,Nee-Tahi-Buhn
Canada,,BC,,"Skin Tyee"
Canada,,BC,,"Takysie Lake"
Canada,,BC,,Cheslatta
Canada,,BC,,Marilla
Canada,,BC,,"McDonalds Landing"
Canada,,BC,,Noralee
Canada,,BC,,Tatalrose
Canada,,BC,,"Ootsa Lake"
Canada,,BC,,Clemretta
Canada,,BC,,Colleymount
Canada,,BC,,Wistaria
Canada,,BC,,"Skin Tyee"
Canada,,BC,,Nulki
Canada,,BC,,Weneez
Canada,,BC,,"Sinkut River"
Canada,,BC,,"Isle Pierre"
Canada,,BC,,Telachick
Canada,,BC,,"Mud River"
Canada,,BC,,Beaverley
Canada,,BC,,"Reid Lake"
Canada,,BC,,"Shady Valley"
Canada,,BC,,Nak'azdli
Canada,,BC,,"Dog Creek"
Canada,,BC,,"Middle River"
Canada,,BC,,"Donald Landing"
Canada,,BC,,"Pendleton Bay"
Canada,,BC,,"Barrett Lake"
Canada,,BC,,Telkwa
Canada,,BC,,"Round Lake"
Canada,,BC,,Smithers
Canada,,BC,,"New Hazelton"
Canada,,BC,,"Two Mile"
Canada,,BC,,"South Hazelton"
Canada,,BC,,'Ksan
Canada,,BC,,Woodcock
Canada,,BC,,Cedarvale
Canada,,BC,,Dorreen
Canada,,BC,,Usk
Canada,,BC,,Kitselas
Canada,,BC,,Terrace
Canada,,BC,,Thornhill
Canada,,BC,,"Prince Rupert"
Canada,,BC,,"Dodge Cove"
