"Brand Organization Email Extension","Tenant Organization Email Extension","Brand Location Number","Tenant Location Number",Name,Phone,Email,Website,"Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes
britishlegion.org.uk,,,,Sampford,,,,"Redwoods inn Lowman cross EX16 7DP, United Kingdom",,50.9273189,-3.4017519,"EX16 7DP","United Kingdom",,Devon,Tiverton,"Sampford Peverell & Uplowman Branch meets on the second Monday of every second month (February, April, June, August, October and December) at 1900 hrs at the Redwoods Inn in Uplowman, Devon, EX16 7DP."
britishlegion.org.uk,,,,"Sawston & Pampisford RBL",,,,,,,,,"United Kingdom",,,,"Sawston and Pampisford Branch meets at 7.30pm on the last Wednesday of the month (except July and December) at the Chapelfield Community Centre in Sawston."
britishlegion.org.uk,,,,"Seaford RBL",,,http://seafordbritishlegion.co.uk/,"Legion House, Claremont Road, Seaford BN25 2BJ, UK",,50.775814,0.0951641,"BN25 2BJ","United Kingdom",,"East Sussex",Seaford,
britishlegion.org.uk,,,,"Rugeley RBL",,,,"10 New Rd, Rugeley WS15 4BN, UK",,52.7417358,-1.879921,"WS15 4BN","United Kingdom",,Staffordshire,Rugeley,"Rugeley Branch meets at 11am  on the first Sunday of every month, excluding August at Olly's Bar, Bow Street, Rugeley."
britishlegion.org.uk,,,,"Ryde RBL",,,,"1 St James' St, Ryde PO33 2NF, UK",,50.7302385,-1.1638868,"PO33 2NF","United Kingdom",,"Isle of Wight",Ryde,"Branch meets at 6:00pm every first Wednesday of the month, please see the minutes on the branch noticeboard in the Ryde Legion club for details of the venue for the next branch meeting."
britishlegion.org.uk,,,,"Saddleworth RBL",,,,,,,,,"United Kingdom",,,,"Saddleworth Branch meets at 1930hrs every 1st Tuesday of the month at the Conservative Club in Uppermill."
britishlegion.org.uk,,,,"Salford Priors RBL",,,,"School Rd, Salford Priors, Evesham WR11 8XD, United Kingdom",,52.1613452,-1.8956833,"WR11 8XD","United Kingdom",,Warwickshire,Evesham,"The Branch meets quarterly at the Memorial Hall, School Road, Salford Priors, Evesham, WR11 8XD.  Please contact the Branch Secretary for the latest dates and times."
britishlegion.org.uk,,,,"Saltash RBL",,,,,,,,,"United Kingdom",,,,"The branch meets at 7.30 pm for 8.00 pm every 4th Wednesday of every month (except August and December) at the Saltash Town Football Club at Kimberley Stadium, Callington Road, Saltash.  There will be a social event planned for the early part of December, and the branch holds regular social functions."
britishlegion.org.uk,,,,"Sandbach RBL",,,,"Masonic Hall, The Cmns, Sandbach CW11 1FJ, United Kingdom",,53.1451113,-2.3608668,"CW11 1FJ","United Kingdom",,"Cheshire East",Sandbach,"Sandbach branch meets on the 2nd Wednesday of every month at The Masonic Hall in Sandbach CW11 1EG. Meeting starts at 7.30pm."
britishlegion.org.uk,,,,"Sandy & District RBL",,,,,,,,,"United Kingdom",,,,"Sandy and District Branch meets at 8pm on the third Wednesday of every month at the Conservative Club in Bedford Road, Sandy, for more information, of who we are and what we do please see About The Sandy and District Branch under Branch Information"
britishlegion.org.uk,,,,"Sawtry & Dist RBL",,,,,,,,,"United Kingdom",,,,"Sawtry and District Branch meets every first Monday of the month @ 1930 (except bank holidays and August meeting) at the Sawtry Social Club. You can contact us via email on Sawtry.Secretary@RBL.community."
britishlegion.org.uk,,,,Seaham,,,,"208 Station Rd, Seaham SR7 0BL, United Kingdom",,54.8411384,-1.3612845,"SR7 0BL","United Kingdom",,"County Durham",Seaham,"Seaham Branch meets at 7 pm every third Wednesday of the month at the New Seaham Conservative club, 208 Station Road, Seaham, SR7 0BL"
britishlegion.org.uk,,,,"Seaview Nettlestone RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Sedgeford & Dist RBL",,,,,,,,,"United Kingdom",,,,"Now, at the end of December 2023, 120 newsletters have been produced for the information and enjoyment of members, and in January we will enjoy our 187th lunch, having obviously had to suspend our monthly gatherings for 17 months during the pandemic, between March 2020 and the October 2021 AGM – had that not happened, we would by now have celebrated our 200th lunch, and more.  We meet in a different venue each month, as we gradually rotate around the local area, so that we can enjoy the variety available, and the driving distances are varied as well.  There are now 42 regular attenders at lunches – over half of the branch membership – although as yet they haven’t all turned up for lunch on the same day: the average attendance is around 28!"
britishlegion.org.uk,,,,"Shaftesbury RBL",,,,,,,,,"United Kingdom",,,,"Shaftesbury and District Branch meets at 10.00am every Thursday at the Legion Hall in Coppice Street for refreshment and warm friendship."
britishlegion.org.uk,,,,"Sherborne RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Shifnal RBL",,,,"Innage Rd, Shifnal TF11 8AD, United Kingdom",,52.6657437,-2.3779093,TF11,"United Kingdom",,Shropshire,Shifnal,"Branch meets at the War Memorial Club, Five Ways, Shifnal, TF11 8AD at 20:00hrs on the second Tuesday of each month."
britishlegion.org.uk,,,,Shotley,,,,,,,,,"United Kingdom",,,,"Shotley & Erwarton Branch meets at 6pm on the last Wednesday of January,  April, July (AGM) and October at the Village Hall in Shotley."
britishlegion.org.uk,,,,"Sittingbourne & Milton Regis RBL",,,https://www.sittingbournerbl.info/,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Seascale and Sellafield",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Sedbergh & Dist RBL",,,,,,,,,"United Kingdom",,,,"Sedbergh & District Branch meets at the White Hart, Finkle Street, Sedbergh on the second Thursday of each month (except August) at 7.15pm."
britishlegion.org.uk,,,,"Seend RBL",,,,,,,,,"United Kingdom",,,,"Seend Branch meets at 7.30pm every quarter at the Community Centre in Seend."
britishlegion.org.uk,,,,"Shanklin RBL",,,,"2 Collingwood Rd, Shanklin PO37 7LN, UK",,50.6312365,-1.1801452,"PO37 7LN","United Kingdom",,"Isle of Wight",Shanklin,"Shanklin Branch meets every month at 2 Collingwood Road, Shanklin on Tuesdays at 8.00pm."
britishlegion.org.uk,,,,"Sheringham RBL",,,http://www.sheringhamrbl.co.uk/,"95 Station Rd, Sheringham NR26 8RG, UK",,52.9410334,1.2099908,"NR26 8RG","United Kingdom",,Norfolk,Sheringham,
britishlegion.org.uk,,,,"Shipston on Stour RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Shrewsbury RBL",,,http://www.royalbritishlegionshrewsbury.com/,"Network House, Oxon Business Park, Badgers Wy, Bicton Heath, Shrewsbury SY3 5AB, UK",,52.7162372,-2.8009212,"SY3 5AB","United Kingdom",,Shropshire,Shrewsbury,
britishlegion.org.uk,,,,"Sidbury & Sidford RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Sleaford RBL",,,,"Water Gate, Sleaford NG34 7RZ, UK",,52.998887,-0.4108397,"NG34 7RZ","United Kingdom",,Lincolnshire,Sleaford,
britishlegion.org.uk,,,,"Solihull RBL",,,,"18 Union Rd, Solihull B91 3DH, UK",,52.4159674,-1.774193,"B91 3DH","United Kingdom",,"West Midlands",Solihull,"Solihull Branch usually meets (due to the covid 19 pandemic we hold meetings via Teams virtually) at Th Royal British Legion, Broomfields Hall, Union Road, Solihull, West Midlands, B91 3DH."
britishlegion.org.uk,,,,"South Elmsall and District RBL",,,,"Chapel Ln, South Elmsall, Pontefract WF9 2SW, United Kingdom",,53.5965114,-1.2815487,"WF9 2SW","United Kingdom",,"West Yorkshire",Pontefract,"South Elmsall & District Branch meets every third Monday of each month at 19:30 at United Services Club (The Soldiers) on Chapel Lane, South Elmsall, Pontefract WF9 2SW."
britishlegion.org.uk,,,,"South Shields RBL",,,,"9 Queen St, South Shields NE33 1HL, UK",,54.9987811,-1.4341886,"NE33 1HL","United Kingdom",,"Tyne and Wear","South Shields",
britishlegion.org.uk,,,,"Southport RBL",,,,"8A Wesley St, Southport PR8 1BN, UK",,53.6453138,-3.0041294,"PR8 1BN","United Kingdom",,Merseyside,Southport,
britishlegion.org.uk,,,,"Southwick Green RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Spondon RBL",,,,,,,,,"United Kingdom",,,,"Spondon Branch was first established on the 3rd of June, 1921 and is the oldest branch in the County of Derbyshire and one of the oldest in the UK. It meets at 8 p.m. on the second Thursday of each month at the Village Club in Spondon."
britishlegion.org.uk,,,,"St Annes on Sea RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Soham RBL",,,,"18A Fountain Ln, Soham, Ely CB7 5ED, United Kingdom",,52.334384,0.3343353,"CB7 5ED","United Kingdom",,Cambridgeshire,Ely,"Soham Branch meet on the second Wednesday at 7.30pm, bi-monthly* in The Pavilion, Fountain Lane, Soham, Cambridgeshire, CB7 5PL"
britishlegion.org.uk,,,,"Somersham & Dist RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"South Molton RBL",,,,"South Molton Delivery Office, Broad St, South Molton EX36 3AG, UK",,51.0175066,-3.8341106,"EX36 3AG","United Kingdom",,Devon,"South Molton","South Molton Branch meets every [month] at the [venue name] in [location]."
britishlegion.org.uk,,,,"Southampton RBL Branch",,,,"7 Eastgate St, Southampton SO14 3HB, UK",,50.9005549,-1.4028659,"SO14 3HB","United Kingdom",,Southampton,Southampton,"Southampton Branch meets at 11:00 every 3rd Saturday of each month"
britishlegion.org.uk,,,,"Southwell RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Spenborough RBL",,,,"Moorland House, Bradford Rd, Cleckheaton BD19 3SU, United Kingdom",,53.7303371,-1.7173841,"BD19 3SU","United Kingdom",,"West Yorkshire",Cleckheaton,"Spenborough Branch meets at 7.30pm generally on the second Monday of the month (except August and December) at The Moorlands (formerly  Spenborough United Ex-Servicemen's Club), Bradford Road, Cleckheaton, West Yorkshire BD19 9FU."
britishlegion.org.uk,,,,"St Agnes RBL",,,,,,,,,"United Kingdom",,,,"St Agnes Branch meets at 10.30 every second Tuesday in March, June and October at the St Agnes Hotel, in St Agnes."
britishlegion.org.uk,,,,"St Clears RBL",,,,"St Clears, Carmarthen SA33 4AT, UK",,51.821597,-4.5154161,"SA33 4AT","United Kingdom",,Carmarthenshire,Carmarthen,"Branch meets at 19:30 every month (excl Jul, Aug & Dec) at the White Lion Inn in Pwll Trap, St Clears."
britishlegion.org.uk,,,,"St Ives Hunts RBL",,,,"Higher Stennack, St Ives, Saint Ives TR26 1DB, UK",,50.2087568,-5.4899975,"TR26 1DB","United Kingdom",,Cornwall,"Saint Ives","St Ives (Hunts) and District Branch meets at The Ivy Leaf Club, 23 The Broadway, St Ives PE27 5BX."
britishlegion.org.uk,,,,"Stafford RBL",,,,"Gillette Cl, Stafford ST18 0LQ, UK",,52.815505,-2.0850155,"ST18 0LQ","United Kingdom",,Staffordshire,Stafford,"The Stafford Branch was established on the 8 July 1921 and and is one of the oldest branches in the County of Staffordshire. The Branch meets on the first Thursday of every month at The Bird in Hand, 1 Victoria Rd, Stafford ST16 2AQ."
britishlegion.org.uk,,,,"Stamford RBL",,,,"The Sports Field, 5 Lincoln Rd, Stamford PE9 1UU, United Kingdom",,52.6616729,-0.469835,"PE9 1UU","United Kingdom",,Lincolnshire,Stamford,"The Royal British Legion is the leading ex-Service organisation and one of Britain’s best known and highly respected charities. We provide financial, social and emotional care and support to all members of the British Armed Forces - past and present and their families. The Legion is also the national Custodian of Remembrance, safeguards the Military Covenant between the Nation and its Armed Forces, and is best known for the annual Poppy Appeal and its emblem - the red poppy.The Stamford Branch meets at 7.30pm on the THIRD Monday of every month at Blackstone Sport & Social Club, Drift Road, Stamford, Lincolnshire, PE9 1UU.Membership is open to everyone. If you have an interest in the objectives of the Legion and want to help and support for those who have served and their families, come and join us. We welcome men, women and children of all ages, whether they have served in the Armed Forces or not."
britishlegion.org.uk,,,,"Staple Hill & District",,,https://www.staplehillrbl.org.uk/,"Page Community Association, Page Rd, Staple Hill, Bristol BS16 4NE, UK",,51.4800674,-2.5076545,"BS16 4NE","United Kingdom",,"South Gloucestershire",Bristol,
britishlegion.org.uk,,,,"Stapleford & Berwick RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Steyning & District RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Stockton on Tees RBL",,,,,,,,,"United Kingdom",,,,"New Meeting Place and Time: Stockton Branch meets at 19:00 every 1st Tuesday of the month at the Norton Cricket Club, 74 Station Road, Stockton - on - Tees TS20 1PE"
britishlegion.org.uk,,,,"Stotfold & Arlesey",,,,,,,,,"United Kingdom",,,,"It is not as boring as you may think and there are many opportunities to meet and help, further educate many people along with yourself!"
britishlegion.org.uk,,,,"St Silas RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Stalybridge and Dukinfield RBL",,,,"Wharf Tavern, 77-79 Caroline St, Stalybridge SK15 1PD, UK",,53.4814704,-2.062082,"SK15 1PD","United Kingdom",,"Greater Manchester",Stalybridge,"Stalybridge & Dukinfield Branch meets at 8.00pm on the second Tuesday of the month at the Wharf Tavern, Caroline Street, Stalybridge, SK15 1PD."
britishlegion.org.uk,,,,"Standish RBL",,,,,,,,,"United Kingdom",,,,"Standish Branch meets at 7.30pm on the second Tuesday of each month at The Unity Club, Cross Street, Standish."
britishlegion.org.uk,,,,"Staple RBL",,,https://rblstaple.wixsite.com/rblstaple,,,,,,"United Kingdom",,,,"The Branch meets on the 2nd Thursday of the month as it has done since it was founded in 1926."
britishlegion.org.uk,,,,"Stevenage RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Stibbington & Dist RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Stonehouse RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Stowmarket RBL",,,,"8 Tavern St, Stowmarket IP14 1PH, UK",,52.188449,0.9946728,"IP14 1PH","United Kingdom",,Suffolk,Stowmarket,"Stowmarket & District Branch meets every first Tuesday of the month at Stowmarket Royal British Legion Club, Tavern Street, Stowmarket at 19:30 hours."
britishlegion.org.uk,,,,"Stratford on Avon RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Sudbury RBL Branch",,,,"Cordell Rd, Long Melford, Sudbury CO10 9EH, UK",,52.0767339,0.7193188,"CO10 9EH","United Kingdom",,Suffolk,Sudbury,"Sudbury & District Branch formed on: 29th July 1921, the same year that the Legion was created and is still very active and successful. We meet every month, on the second Monday, at the Snooker Club, North Street, in Sudbury either with a Branch meeting or open meeting when speakers come to talk to us on a variety of subjects."
britishlegion.org.uk,,,,"Sutton Scotney RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Swavesey RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Tandragee RBL",,,,"121 Market St, Tandragee, Craigavon BT62 2BP, UK",,54.3519293,-6.4120663,"BT62 2BP","United Kingdom",,"Armagh City, Banbridge and Craigavon",Craigavon,"Branch meets at 8.00pm every 2nd Tuesday of each month at 10 the Squire in Tandragee."
britishlegion.org.uk,,,,"Taunton RBL",,,,"Taunton TA1 3PE, UK",,51.0121366,-3.1018591,"TA1 3PE","United Kingdom",,Somerset,Taunton,"Branch meets at 1930 each last Friday of the month at the Lawns Club in Taunton.or as per notice displayed on notice board. Please contact the Branch Chairman to check before setting out."
britishlegion.org.uk,,,,"Tewkesbury RBL",,,,"50 Church St, Tewkesbury GL20 5SN, UK",,51.9908863,-2.1609095,"GL20 5SN","United Kingdom",,Gloucestershire,Tewkesbury,
britishlegion.org.uk,,,,"Thaxted & District RBL",,,,,,,,,"United Kingdom",,,,"The Thaxted & District Branch meet on the first Saturday of the month at Pam's Place Thaxted, Essex, the meeting commencing at 10.30 a.m."
britishlegion.org.uk,,,,"Sturminster RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 8pm on the Second Monday every January, March, May, July, September, November at the Sturminster Newton RBL Club in Bath Road, Sturminster Newton."
britishlegion.org.uk,,,,"Sunbury on Thames RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Swadlincote RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Tadley & District RBL Branch",,,,"Hanger Rd, Tadley RG26 4QQ, United Kingdom",,51.3572463,-1.1562355,"RG26 4QQ","United Kingdom",,Hampshire,Tadley,"Tadley & District Branch meets every second Monday at 8pm at The Ambassador Club, Hanger Road, Tadley, Basingstoke Hants RG26 4QQ."
britishlegion.org.uk,,,,"Tarporley RBL",,,,,,,,,"United Kingdom",,,,"Tarporley Branch meets on the third Tuesday of every month at 8.00pm at the Crown Hotel."
britishlegion.org.uk,,,,"Tetbury 1923 RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Thamesmead & Abbey Wood RBL",,,,,,,,,"United Kingdom",,,,"Thamesmead & Abbeywood Branch meets on the first Tuesday of every month at 20:00 at the Birchwood Public House in Thamesmead."
britishlegion.org.uk,,,,"Thetford RBL",,,,"Market Pl, Thetford IP24 2AA, UK",,52.412973,0.7509075,"IP24 2AA","United Kingdom",,Norfolk,Thetford,
britishlegion.org.uk,,,,"Thornbury & District RBL Branch",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Thorner & Scarcroft RBL",,,,"Thorner, Leeds LS14 3DX, UK",,53.8583203,-1.4270942,"LS14 3DX","United Kingdom",,"West Yorkshire",Leeds,"The Thorner & Scarcroft Branch meets at 18.00 on the second Monday of every 2 months at the The Bungalow, Main Street, Thorner, Leeds LS14 3DX."
britishlegion.org.uk,,,,"Thrapston & Dist RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Tideford St Germans RBL",,,,"Church Rd, Tideford, Saltash PL12 5HW, UK",,50.414653,-4.3264531,"PL12 5HW","United Kingdom",,Cornwall,Saltash,
britishlegion.org.uk,,,,"Toddington RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Torpoint District RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Totton & Eling RBL",,,http://www.compark.co.uk/legion/,"91 Commercial Rd, Totton, Southampton SO40 3AF, UK",,50.9183889,-1.4843298,"SO40 3AF","United Kingdom",,Hampshire,Southampton,
britishlegion.org.uk,,,,"Tyldesley RBL",,,,,,,,,"United Kingdom",,,,"Tyldesley Branch meets monthly at 12 noon every 1st Sunday at the Half Moon Inn in Tyldesley."
britishlegion.org.uk,,,,"Thorne & District RBL",,,,,,,,,"United Kingdom",,,,"Thorne & District Branch meets on the last Thursday of the month (no meeting in December) at 5.45pm for a 6.00pm start at the Canal Tavern South Parade Thorne. Please join us at our meetings"
britishlegion.org.uk,,,,"Thorpe RBL",,,,,,,,,"United Kingdom",,,,"These are listed in ""News & events"" but simply we put we meet :-"
britishlegion.org.uk,,,,Thurmaston,,,,"615 Melton Rd, Thurmaston, Leicester LE4 8EB, UK",,52.6749169,-1.1021022,"LE4 8EB","United Kingdom",,Leicestershire,Leicester,
britishlegion.org.uk,,,,"Tipton RBL",,,,"Sedgley Rd E, Tipton DY4 8XA, United Kingdom",,52.5215793,-2.0561726,"DY4 8XA","United Kingdom",,"West Midlands",Tipton,"Tipton Branch meets at 7.30pm on the first Thursday of each month at the Tipton Sports and Social Club, Sedgley Road West, Tipton, DY4 8XA."
britishlegion.org.uk,,,,"Tollesbury RBL",,,,"The Chase, Tollesbury, Maldon CM9 8QH, UK",,51.7593012,0.8357731,"CM9 8QH","United Kingdom",,Essex,Maldon,"Branch meets at 19.15 every first Wednesday of the month in the Committee Room at the Tollesbury RBL Club."
britishlegion.org.uk,,,,Torquay,,,,"25 St Anne's Rd, Babbacombe, Torquay TQ1 3NU, UK",,50.4776933,-3.5130257,"TQ1 3NU","United Kingdom",,Torbay,Torquay,"Torquay Branch meet at St Annes Hall, Babbacombe, Torquay.  You are very welcome to join us."
britishlegion.org.uk,,,,Towcester,,,,"10 School Ln, Greens Norton, Towcester NN12 8BU, UK",,52.1425098,-1.0245348,"NN12 8BU","United Kingdom",,Northamptonshire,Towcester,"*Towcester Branch meets at 7.30pm every second Tuesday of the month at Towcester Sports & Social Club, 5 Swinneyford Rd, Towcester NN12 6HD"
britishlegion.org.uk,,,,"Uckfield RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Ulverston RBL",,,,"10 Brogden St, Ulverston LA12 7AH, UK",,54.1952969,-3.0945661,"LA12 7AH","United Kingdom",,Cumbria,Ulverston,"Ulverston Branch meets in the RBL Club, Brogden Street, at 19.30 on a quarterly basis (April, July, October and January) ."
britishlegion.org.uk,,,,"Usk RBL",,,http://www.rblusk.co.uk/,"Old Market St, Usk NP15 1AL, UK",,51.700105,-2.904607,"NP15 1AL","United Kingdom",,Monmouthshire,Usk,
britishlegion.org.uk,,,,"Wainfleet RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Walton on the Naze RBL",,,,"1 Vicarage Ln, Walton-on-the-Naze, Walton on the Naze CO14 8PA, UK",,51.849984,1.2714016,"CO14 8PA","United Kingdom",,Essex,"Walton on the Naze","Walton & District Branch meets every second Tuesday of the month at 1.30pm in the Committee Room at The Royal British Legion Club, Vicarage Lane Walton on the Naze."
britishlegion.org.uk,,,,"Wark RBL",,,,,,,,,"United Kingdom",,,,"Wark and District Branch meets at 7pm every 3 months at the Wark Mechanics Institute and Town Hall."
britishlegion.org.uk,,,,Warsop,,,,"Carr Ln, Warsop, Mansfield NG20 0BN, UK",,53.205028,-1.1569845,"NG20 0BN","United Kingdom",,Nottinghamshire,Mansfield,"We meet monthly for comradeship and have speakers on all kinds of topics."
britishlegion.org.uk,,,,"Washingborough & District RBL",,,,,,,,,"United Kingdom",,,,"The Washingborough Branch meets at 3pm every 2nd Wednesday of the month at the Turks Head, 16 Main Street, Heighington, Lincoln LN4 1RG"
britishlegion.org.uk,,,,"Watchet RBL",,,,"Mill Ln, Watchet TA23 0AR, UK",,51.1819979,-3.3322129,"TA23 0AR","United Kingdom",,Somerset,Watchet,"Branch meets at 19:30 every last Wednesday at the Royal British Legion in Watchet"
britishlegion.org.uk,,,,"Upminster RBL",,,,"316 St. Marys Ln, Upminster RM14 3HL, UK",,51.557216,0.2593587,"RM14 3HL","United Kingdom",,"Greater London",Upminster,"Upminster and Cranham Branch meets once a month, usually on the second Sunday of the month, at our club - 316 St Mary's Lane, Upminster, Essex RM14 3HL."
britishlegion.org.uk,,,,"Waddington RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wallingford & District",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wargrave RBL",,,,,,,,,"United Kingdom",,,,"The Wargrave Branch has no fixed meeting venue but meets  throughout the year at various venues in Wargrave. Please refer to  the News & events page for details."
britishlegion.org.uk,,,,"Warminster RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,Warton,,,,"309 Church Rd, St Anne's, Lytham St Annes, Lytham Saint Annes FY8 3NP, UK",,53.749822,-3.0014239,"FY8 3NP","United Kingdom",,Lancashire,"Lytham Saint Annes","Branch meets at 7pm on the first Wednesday of January, April, July and October (AGM).  Meetings are held at Clifton Gardens, 309 Church Road, Lytham St Annes, Lancashire. FY8 3NP."
britishlegion.org.uk,,,,"Warwick RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Washington RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Waterside RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wath Brow and District",,,,,,,,,"United Kingdom",,,,"Branch meets at 7pm every second month at the Wath Brow RBL Club in King Street , Wath Brow CA23 ."
britishlegion.org.uk,,,,"Watlington RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wellingborough and District",,,,"46 Oxford St, Wellingborough NN8 4JH, United Kingdom",,52.3008858,-0.6976872,"NN8 4JH","United Kingdom",,Northamptonshire,Wellingborough,"Royal British Legion Wellingborough & District Branch meet at The Old Grammarians in Oxford Street, Wellingborough, NN8 4JH."
britishlegion.org.uk,,,,"Wellington Somerset RBL",,,,,,,,,"United Kingdom",,,,"Wellington Branch meets at 7.30pm on the 3rd Tuesday of every other month at the Wellington Football Club."
britishlegion.org.uk,,,,"Wem RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 19.30 every month at the United Services Club in Wem."
britishlegion.org.uk,,,,"West Felton RBL",,,,,,,,,"United Kingdom",,,,"West Felton Branch meets on the first Monday of each month at 8pm at The Punch Bowl, West Felton (except when it falls on a Bank Holiday, and then the meeting is held on the second Monday of that month)."
britishlegion.org.uk,,,,"Wetherby RBL",,,,,,,,,"United Kingdom",,,,"Wetherby & District Branch meets at various times and dates as notified in our quarterly newsletter. More information can be found on our facebook page"
britishlegion.org.uk,,,,Watford,,,,,,,,,"United Kingdom",,,,"Branch meets at St Mary’s Church, Watford every 3rd Monday of each month, or as required."
britishlegion.org.uk,,,,"Wath Upon Dearne",,,,,,,,,"United Kingdom",,,,"Branch meets at 1900hrs every 4th Thursday of the month at The Westville WMC  Wath Upon Dearne S63 6DG."
britishlegion.org.uk,,,,"Watton & District RBL",,,,,,,,,"United Kingdom",,,,"We meet every 3rd Monday and alternate beteen Branch and Social meetings i.e. Feb is Social, March is Branch with our AGM in November."
britishlegion.org.uk,,,,"Wellington & District RBL Branch",,,,"The Glebe Centre, Glebe St, Wellington, Telford TF1 1JP, UK",,52.6987505,-2.5151897,"TF1 1JP","United Kingdom",,"Telford and Wrekin",Telford,"Branch meets at 7.30pm every 2nd Tuesday of the month at the The Plough Inn in King Street Wellington."
britishlegion.org.uk,,,,"Welwyn Garden City",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wembley & Sudbury RBL Sub Branch",,,,,,,,,"United Kingdom",,,,"The Wembley and Sudbury Branch meets every two months at 607 Harrow Road, Wembley, Middlesex. Please contact the branch for the next meeting's details."
britishlegion.org.uk,,,,Weston-super-Mare,,,,"77 Meadow St, Weston-super-Mare BS23 1QL, UK",,51.3487803,-2.97466,"BS23 1QL","United Kingdom",,"North Somerset",Weston-super-Mare,"The Branch Committee usually meets at 19:00 every 3rd Wednesday of the month at the Touchpoint, 77, Meadow Street, Weston-super-Mare, BS23 1QL."
britishlegion.org.uk,,,,"Wheelton Rural District",,,,,,,,,"United Kingdom",,,,"Wheelton & Rural District Branch meets on the first Friday of each month at 7.30pm at St Barnabas' Church, Chapel Lane, Heapey."
britishlegion.org.uk,,,,"Whitchurch Hants RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Whitley Bay RBL",,,,"42 Victoria Terrace, Whitley Bay NE26 2QW, UK",,55.0416626,-1.4441276,"NE26 2QW","United Kingdom",,"Tyne and Wear","Whitley Bay",
britishlegion.org.uk,,,,"Whittlesey RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 1100 every 1st Sunday of each month at Childers Sports and Social Club, Station Road Whittlesey."
britishlegion.org.uk,,,,"Wickford & District Branch",,,,"73 Runwell Rd, Wickford SS11 7HL, UK",,51.6183251,0.5283047,"SS11 7HL","United Kingdom",,Essex,Wickford,"Wickford & District Branch meets monthly on the 3rd Wednesday of the month with our AGM being held in November, at our Club at 73 Runwell Road, Wickford. The Branch meet at 8.00pm."
britishlegion.org.uk,,,,"Wickham Market RBL",,,,"12 Dallinghoo Rd, Wickham Market, Woodbridge IP13 0RP, UK",,52.1525912,1.3618144,"IP13 0RP","United Kingdom",,Suffolk,Woodbridge,
